round,impressions,mean_immediate_satisfaction,mean_regret,satisfaction_per_minute,watch_minutes,comment_rate,save_rate,profile_visit_rate,harmful_fatigue,platform_trust
0,479425,0.052447,0.062969,0.147898,170011.441502,0.150818,0.271479,0.273092,0.419910,0.000000
1,595995,0.055315,0.071647,0.127054,259475.434913,0.158832,0.271851,0.284898,0.419986,0.000000
2,627712,0.110325,0.072236,0.201610,343495.348105,0.163328,0.273575,0.308748,0.425774,0.000000
3,319968,0.125812,0.070093,0.242228,166189.912181,0.163654,0.273143,0.319179,0.430222,0.000000
