round,impressions,mean_immediate_satisfaction,mean_regret,satisfaction_per_minute,watch_minutes,comment_rate,save_rate,profile_visit_rate,harmful_fatigue,platform_trust
0,481246,0.051385,0.057345,0.138294,178814.490510,0.146563,0.276121,0.274068,0.420890,0.000000
1,597581,0.057253,0.073350,0.133541,256202.809264,0.160124,0.271314,0.285516,0.419166,0.000000
2,619622,0.104160,0.075525,0.176168,366352.340261,0.162096,0.268775,0.309416,0.423395,0.000000
3,315864,0.121748,0.075912,0.214823,179011.692739,0.168034,0.270423,0.316627,0.429309,0.000000
